Date,Open,High,Low,Close,Volume,Market Cap
2016/5/1,448.48,452.48,447.93,451.88,"40,660,100.00","6,947,430,000.00"
2016/4/30,455.18,455.59,447.70,448.32,"69,322,600.00","7,049,460,000.00"
2016/4/29,449.41,455.38,446.02,455.10,"49,258,500.00","6,958,330,000.00"
2016/4/28,445.04,449.55,436.65,449.01,"74,064,700.00","6,889,170,000.00"
2016/4/27,466.26,467.08,444.13,444.69,"93,564,900.00","7,216,190,000.00"
2016/4/26,461.65,467.97,461.62,466.09,"78,971,900.00","7,143,060,000.00"
2016/4/25,459.12,466.62,453.59,461.43,"87,091,800.00","7,102,490,000.00"
2016/4/24,450.56,460.15,448.93,458.56,"68,198,400.00","6,968,570,000.00"
2016/4/23,445.86,450.28,444.33,450.28,"50,485,400.00","6,894,280,000.00"
2016/4/22,449.69,449.81,444.15,445.74,"58,804,400.00","6,951,860,000.00"
2016/4/21,441.42,450.55,440.95,449.43,"68,204,700.00","6,822,320,000.00"
2016/4/20,435.32,443.05,434.41,441.39,"72,890,100.00","6,726,370,000.00"
2016/4/19,428.70,436.02,428.10,435.51,"52,810,500.00","6,622,450,000.00"
2016/4/18,427.61,429.27,427.09,428.59,"55,670,900.00","6,604,150,000.00"
2016/4/17,430.64,431.37,426.08,427.40,"52,125,900.00","6,649,170,000.00"
2016/4/16,429.58,432.63,428.98,430.57,"39,392,800.00","6,631,310,000.00"
2016/4/15,424.43,429.93,424.43,429.71,"54,801,500.00","6,550,350,000.00"
2016/4/14,423.94,425.37,423.01,424.28,"45,281,000.00","6,541,030,000.00"
2016/4/13,425.63,426.66,422.92,423.73,"69,060,400.00","6,565,470,000.00"
2016/4/12,422.84,427.28,422.84,425.19,"70,728,800.00","6,520,870,000.00"
2016/4/11,421.87,422.74,420.53,422.48,"50,747,500.00","6,504,290,000.00"
2016/4/10,419.59,422.44,419.26,421.56,"73,478,600.00","6,467,330,000.00"
2016/4/9,420.81,420.89,416.52,419.41,"49,792,700.00","6,484,410,000.00"
2016/4/8,422.91,425.36,419.64,420.35,"63,454,700.00","6,515,190,000.00"
2016/4/7,423.62,423.66,420.52,422.75,"57,858,600.00","6,524,680,000.00"
2016/4/6,424.28,424.53,422.73,423.41,"59,091,000.00","6,533,260,000.00"
2016/4/5,421.02,424.26,420.61,424.03,"60,718,000.00","6,481,350,000.00"
2016/4/4,421.30,422.34,419.60,421.44,"50,634,300.00","6,483,910,000.00"
2016/4/3,421.17,421.58,419.70,420.90,"38,053,700.00","6,480,470,000.00"
2016/4/2,418.42,422.08,418.42,420.87,"45,681,200.00","6,436,700,000.00"
2016/4/1,416.76,418.17,415.83,417.96,"51,235,700.00","6,409,540,000.00"
2016/3/31,415.26,418.37,415.26,416.73,"60,215,200.00","6,385,140,000.00"
2016/3/30,416.83,416.83,412.50,414.82,"66,034,100.00","6,407,840,000.00"
2016/3/29,424.30,426.20,412.68,416.52,"75,411,500.00","6,521,010,000.00"
2016/3/28,426.55,426.86,423.29,424.23,"68,522,800.00","6,553,700,000.00"
2016/3/27,418.14,428.80,417.71,426.77,"71,229,400.00","6,423,040,000.00"
2016/3/26,417.37,418.99,416.26,417.95,"44,650,400.00","6,409,500,000.00"
2016/3/25,416.51,418.08,415.56,417.18,"52,560,000.00","6,394,850,000.00"
2016/3/24,418.42,418.68,415.49,416.39,"68,346,700.00","6,422,730,000.00"
2016/3/23,418.16,419.27,417.36,418.04,"61,444,200.00","6,417,130,000.00"
2016/3/22,413.13,418.38,412.53,418.09,"66,813,300.00","6,338,430,000.00"
2016/3/21,413.42,413.42,410.38,413.31,"61,655,400.00","6,341,380,000.00"
2016/3/20,410.40,414.63,410.40,413.76,"45,947,900.00","6,293,610,000.00"
2016/3/19,409.27,410.98,407.23,410.44,"58,423,000.00","6,274,790,000.00"
2016/3/18,420.55,420.55,406.14,409.55,"104,940,000.00","6,446,330,000.00"
2016/3/17,417.89,421.00,417.89,420.62,"83,528,600.00","6,404,130,000.00"
2016/3/16,416.89,417.69,415.91,417.01,"65,185,800.00","6,387,190,000.00"
2016/3/15,416.39,418.13,414.99,416.83,"66,781,700.00","6,377,870,000.00"
2016/3/14,414.20,416.68,414.20,416.44,"95,259,400.00","6,342,780,000.00"
2016/3/13,411.65,416.60,411.64,414.07,"74,322,800.00","6,302,330,000.00"
2016/3/12,421.61,421.80,410.09,411.62,"92,712,900.00","6,453,260,000.00"
2016/3/11,417.24,423.93,417.01,421.69,"73,969,700.00","6,384,740,000.00"
2016/3/10,414.74,417.51,413.25,417.13,"81,022,900.00","6,344,960,000.00"
2016/3/9,413.89,416.03,411.61,414.86,"70,012,300.00","6,330,230,000.00"
2016/3/8,414.47,416.24,411.09,413.97,"70,311,700.00","6,337,370,000.00"
2016/3/7,407.76,415.92,406.31,414.32,"85,762,400.00","6,233,430,000.00"
2016/3/6,400.53,411.91,395.78,407.71,"91,212,500.00","6,121,400,000.00"
2016/3/5,410.78,411.26,394.04,400.57,"135,385,000.00","6,276,610,000.00"
2016/3/4,421.84,425.18,410.94,410.94,"90,856,100.00","6,443,890,000.00"
2016/3/3,423.91,425.37,419.41,421.65,"100,484,000.00","6,474,150,000.00"
2016/3/2,435.13,435.92,423.99,423.99,"74,955,300.00","6,643,810,000.00"
2016/3/1,437.92,439.65,432.32,435.12,"74,895,800.00","6,684,800,000.00"
2016/2/29,433.44,441.51,431.69,437.70,"60,694,700.00","6,614,980,000.00"
2016/2/28,432.57,435.68,423.82,433.50,"53,033,400.00","6,600,310,000.00"
2016/2/27,432.84,434.23,428.10,432.52,"41,893,600.00","6,602,810,000.00"
2016/2/26,424.63,432.15,421.62,432.15,"61,486,000.00","6,476,080,000.00"
2016/2/25,425.04,427.72,420.42,424.54,"70,798,000.00","6,480,650,000.00"
2016/2/24,420.96,425.55,413.91,424.96,"67,743,700.00","6,417,190,000.00"
2016/2/23,438.26,439.86,417.82,420.74,"85,244,900.00","6,679,400,000.00"
2016/2/22,438.99,439.05,432.92,437.75,"85,385,200.00","6,689,200,000.00"
2016/2/21,437.77,448.05,429.08,438.80,"89,820,700.00","6,669,260,000.00"
2016/2/20,421.60,441.98,421.60,437.16,"93,992,100.00","6,421,310,000.00"
2016/2/19,422.73,423.10,417.60,420.79,"55,711,300.00","6,436,980,000.00"
2016/2/18,416.57,426.00,415.64,422.37,"76,752,600.00","6,341,430,000.00"
2016/2/17,407.66,421.17,406.78,416.32,"83,193,600.00","6,204,150,000.00"
2016/2/16,401.43,408.95,401.43,407.49,"73,093,100.00","6,108,040,000.00"
2016/2/15,407.57,410.38,397.75,400.19,"74,070,500.00","6,199,850,000.00"
2016/2/14,392.93,407.23,392.93,407.23,"74,469,800.00","5,975,580,000.00"
2016/2/13,384.64,391.86,384.64,391.86,"61,911,700.00","5,847,990,000.00"
2016/2/12,379.69,384.95,379.60,384.26,"67,042,800.00","5,771,040,000.00"
2016/2/11,382.11,383.13,376.40,379.65,"74,375,600.00","5,806,110,000.00"
2016/2/10,376.15,385.48,375.78,381.65,"85,130,900.00","5,713,880,000.00"
2016/2/9,373.42,377.25,372.90,376.03,"55,318,500.00","5,670,880,000.00"
2016/2/8,376.76,379.88,373.33,373.45,"47,671,100.00","5,720,100,000.00"
2016/2/7,376.51,380.87,374.90,376.62,"37,076,300.00","5,714,760,000.00"
2016/2/6,386.59,386.63,372.39,376.52,"49,249,300.00","5,865,740,000.00"
2016/2/5,388.90,391.09,385.57,386.55,"43,825,000.00","5,898,960,000.00"
2016/2/4,370.17,391.61,369.99,389.59,"69,285,500.00","5,613,380,000.00"
2016/2/3,374.65,374.95,368.05,369.95,"45,933,400.00","5,679,530,000.00"
2016/2/2,372.92,375.88,372.92,374.45,"40,378,700.00","5,651,690,000.00"
2016/2/1,369.35,378.07,367.96,373.06,"51,656,700.00","5,596,090,000.00"
2016/1/31,378.29,380.35,367.84,368.77,"37,894,300.00","5,729,870,000.00"
2016/1/30,378.87,380.92,376.49,378.26,"30,284,400.00","5,736,760,000.00"
2016/1/29,380.11,384.38,365.45,379.47,"86,125,300.00","5,753,970,000.00"
2016/1/28,395.15,395.50,379.74,380.29,"59,247,900.00","5,980,180,000.00"
2016/1/27,392.44,396.84,391.78,394.97,"47,424,400.00","5,937,780,000.00"
2016/1/26,392.00,397.77,390.58,392.15,"58,147,000.00","5,929,520,000.00"
2016/1/25,402.32,402.32,388.55,391.73,"59,062,400.00","6,083,900,000.00"
2016/1/24,388.10,405.49,387.51,402.97,"54,824,800.00","5,867,300,000.00"
2016/1/23,382.43,394.54,381.98,387.49,"56,247,400.00","5,779,890,000.00"
2016/1/22,409.75,410.41,375.28,382.49,"91,546,600.00","6,190,940,000.00"
2016/1/21,419.63,422.88,406.30,410.26,"68,338,000.00","6,338,800,000.00"
2016/1/20,379.74,425.27,376.60,420.23,"121,720,000.00","5,734,760,000.00"
2016/1/19,387.03,387.73,378.97,380.15,"46,819,800.00","5,843,510,000.00"
2016/1/18,381.73,388.10,376.67,387.17,"54,403,900.00","5,761,940,000.00"
2016/1/17,387.15,390.97,380.09,382.30,"45,319,600.00","5,842,270,000.00"
2016/1/16,365.07,390.56,354.91,387.54,"120,352,000.00","5,507,790,000.00"
2016/1/15,430.26,430.26,364.33,364.33,"153,351,000.00","6,489,870,000.00"
2016/1/14,432.29,433.32,427.85,430.31,"43,945,500.00","6,519,110,000.00"
2016/1/13,434.67,435.19,424.44,432.37,"173,888,000.00","6,553,350,000.00"
2016/1/12,448.18,448.18,435.69,435.69,"115,607,000.00","6,755,220,000.00"
2016/1/11,448.70,450.66,443.86,448.43,"40,450,000.00","6,761,090,000.00"
2016/1/10,448.24,448.31,440.35,447.99,"35,995,900.00","6,752,210,000.00"
2016/1/9,453.38,454.64,446.89,447.61,"32,278,000.00","6,828,000,000.00"
2016/1/8,457.54,462.93,447.94,453.23,"56,993,000.00","6,888,600,000.00"
2016/1/7,430.01,458.77,429.08,458.05,"87,562,200.00","6,472,580,000.00"
2016/1/6,431.86,431.86,426.34,429.11,"34,042,500.00","6,498,830,000.00"
2016/1/5,433.07,434.18,429.68,431.96,"34,522,600.00","6,515,380,000.00"
2016/1/4,430.06,434.52,429.08,433.09,"38,477,500.00","6,468,180,000.00"
2016/1/3,433.58,433.74,424.71,430.01,"39,633,800.00","6,519,500,000.00"
2016/1/2,434.62,436.06,431.87,433.44,"30,096,600.00","6,533,630,000.00"
2016/1/1,430.72,436.25,427.52,434.33,"36,278,900.00","6,473,530,000.00"
2015/12/31,425.88,432.92,418.74,430.57,"45,996,600.00","6,399,190,000.00"
2015/12/30,433.30,434.39,422.08,426.62,"46,889,400.00","6,508,960,000.00"
2015/12/29,422.10,432.98,420.63,432.98,"51,596,500.00","6,339,010,000.00"
2015/12/28,423.34,429.77,418.48,422.28,"49,638,600.00","6,356,100,000.00"
2015/12/27,416.51,424.01,408.88,422.82,"53,591,200.00","6,251,440,000.00"
2015/12/26,455.76,457.49,405.76,417.27,"116,166,000.00","6,838,480,000.00"
2015/12/25,454.86,458.31,452.08,455.65,"39,078,500.00","6,823,120,000.00"
2015/12/24,443.09,458.46,443.08,454.99,"57,157,200.00","6,645,120,000.00"
2015/12/23,436.72,444.53,436.62,442.40,"47,161,400.00","6,547,850,000.00"
2015/12/22,437.44,443.69,435.52,436.57,"50,840,400.00","6,556,960,000.00"
2015/12/21,442.84,444.73,427.31,438.64,"77,639,700.00","6,636,280,000.00"
2015/12/20,462.23,462.65,434.34,442.69,"75,409,400.00","6,925,030,000.00"
2015/12/19,463.55,465.58,456.77,462.32,"47,892,700.00","6,942,950,000.00"
2015/12/18,455.85,465.18,454.94,463.62,"60,220,100.00","6,825,640,000.00"
2015/12/17,454.78,457.86,448.86,456.08,"47,978,400.00","6,807,850,000.00"
2015/12/16,465.21,465.21,443.85,454.93,"107,944,000.00","6,962,090,000.00"
2015/12/15,443.88,465.32,443.88,465.32,"83,121,100.00","6,640,850,000.00"
2015/12/14,433.27,447.14,430.46,444.18,"130,496,000.00","6,480,070,000.00"
2015/12/13,431.66,441.68,426.27,433.76,"55,050,600.00","6,454,430,000.00"
2015/12/12,452.34,469.10,410.74,435.00,"131,969,000.00","6,761,730,000.00"
2015/12/11,415.28,451.94,415.28,451.94,"110,944,000.00","6,206,150,000.00"
2015/12/10,417.99,419.51,411.55,415.48,"52,138,900.00","6,244,360,000.00"
2015/12/9,414.44,423.12,406.29,417.56,"90,917,200.00","6,189,620,000.00"
2015/12/8,395.75,415.56,389.95,415.56,"57,801,400.00","5,908,810,000.00"
2015/12/7,389.98,399.97,385.41,395.54,"63,455,800.00","5,821,140,000.00"
2015/12/6,389.56,402.81,387.09,388.78,"77,762,000.00","5,813,290,000.00"
2015/12/5,363.72,389.79,363.23,388.95,"66,282,200.00","5,426,180,000.00"
2015/12/4,361.26,363.52,355.76,363.18,"35,784,100.00","5,388,110,000.00"
2015/12/3,359.33,370.28,357.41,361.05,"50,714,900.00","5,358,040,000.00"
2015/12/2,361.85,362.23,349.47,359.19,"54,160,500.00","5,394,070,000.00"
2015/12/1,377.41,378.93,356.56,362.49,"60,452,200.00","5,624,580,000.00"
2015/11/30,371.44,382.36,370.38,377.32,"71,701,600.00","5,534,000,000.00"
2015/11/29,357.47,371.94,355.67,371.29,"40,409,300.00","5,324,610,000.00"
2015/11/28,357.14,359.54,352.17,357.38,"36,816,600.00","5,318,300,000.00"
2015/11/27,351.86,363.59,347.87,358.04,"55,179,100.00","5,238,500,000.00"
2015/11/26,328.30,366.76,328.23,352.68,"106,105,000.00","4,886,330,000.00"
2015/11/25,320.05,329.13,316.77,328.21,"41,666,900.00","4,762,230,000.00"
2015/11/24,323.01,323.06,318.12,320.05,"29,362,600.00","4,805,160,000.00"
2015/11/23,324.35,325.12,321.29,323.05,"27,478,900.00","4,823,700,000.00"
2015/11/22,326.98,327.01,321.26,324.54,"23,439,400.00","4,861,340,000.00"
2015/11/21,322.09,328.16,319.60,326.93,"28,200,500.00","4,787,340,000.00"
2015/11/20,326.41,326.47,312.22,322.02,"53,152,900.00","4,850,170,000.00"
2015/11/19,334.68,335.33,325.27,326.15,"45,011,100.00","4,971,880,000.00"
2015/11/18,334.59,336.53,330.64,334.59,"43,783,800.00","4,969,330,000.00"
2015/11/17,330.36,338.35,329.61,335.09,"51,001,600.00","4,905,260,000.00"
2015/11/16,319.74,331.63,315.91,330.75,"47,980,100.00","4,746,070,000.00"
2015/11/15,333.05,334.66,317.49,320.17,"44,213,100.00","4,942,420,000.00"
2015/11/14,336.62,338.18,329.97,332.91,"38,612,000.00","4,994,250,000.00"
2015/11/13,338.50,340.91,326.08,336.75,"52,003,000.00","5,020,700,000.00"
2015/11/12,314.08,345.08,313.36,338.15,"78,477,800.00","4,657,240,000.00"
2015/11/11,339.82,340.59,301.00,311.08,"107,070,000.00","5,037,510,000.00"
2015/11/10,379.98,381.39,329.11,336.82,"95,797,900.00","5,631,520,000.00"
2015/11/9,374.32,385.28,362.90,380.26,"68,224,400.00","5,546,240,000.00"
2015/11/8,384.28,389.90,368.70,373.37,"51,817,600.00","5,692,390,000.00"
2015/11/7,374.27,390.59,372.43,386.48,"56,625,100.00","5,542,680,000.00"
2015/11/6,388.05,395.84,354.03,374.47,"122,687,000.00","5,745,320,000.00"
2015/11/5,408.08,447.56,374.58,386.35,"151,825,000.00","6,040,410,000.00"
2015/11/4,403.66,495.56,380.55,411.56,"263,900,000.00","5,973,510,000.00"
2015/11/3,361.87,417.90,357.65,403.42,"206,162,000.00","5,353,680,000.00"
2015/11/2,325.94,365.36,323.21,361.19,"101,918,000.00","4,820,850,000.00"
2015/11/1,315.01,327.47,311.88,325.43,"37,001,100.00","4,657,890,000.00"
2015/10/31,328.51,332.78,309.25,314.17,"48,598,100.00","4,856,410,000.00"
2015/10/30,313.94,334.17,313.94,328.02,"78,305,000.00","4,639,690,000.00"
2015/10/29,304.32,318.17,301.82,313.86,"64,495,900.00","4,496,390,000.00"
2015/10/28,293.70,306.33,293.70,304.62,"50,808,100.00","4,338,430,000.00"
2015/10/27,285.18,296.21,285.01,293.79,"46,331,800.00","4,211,500,000.00"
2015/10/26,283.63,285.30,280.51,285.30,"32,108,800.00","4,187,410,000.00"
2015/10/25,281.45,294.06,281.45,283.68,"45,717,100.00","4,154,100,000.00"
2015/10/24,276.50,281.71,276.50,281.65,"25,942,400.00","4,080,140,000.00"
2015/10/23,273.65,278.68,273.54,276.50,"29,442,500.00","4,037,010,000.00"
2015/10/22,266.50,276.51,266.14,274.02,"37,808,600.00","3,930,500,000.00"
2015/10/21,269.31,270.77,263.84,266.27,"25,637,300.00","3,970,980,000.00"
2015/10/20,263.57,270.84,263.23,269.46,"30,889,800.00","3,885,570,000.00"
2015/10/19,261.86,264.82,260.95,263.44,"25,258,800.00","3,859,270,000.00"
2015/10/18,270.91,271.67,260.78,261.64,"22,434,300.00","3,991,620,000.00"
2015/10/17,262.75,273.58,262.37,270.64,"43,199,600.00","3,870,490,000.00"
2015/10/16,254.30,266.14,253.93,262.87,"35,901,500.00","3,745,090,000.00"
2015/10/15,252.11,255.96,252.05,254.32,"25,223,500.00","3,711,800,000.00"
2015/10/14,249.49,254.28,248.90,251.99,"27,462,600.00","3,672,370,000.00"
2015/10/13,245.20,250.24,243.76,249.51,"28,198,500.00","3,608,340,000.00"
2015/10/12,246.88,247.45,245.18,245.31,"17,388,300.00","3,632,110,000.00"
2015/10/11,244.74,247.24,244.15,247.05,"16,827,300.00","3,599,840,000.00"
2015/10/10,243.74,245.32,243.07,244.94,"15,912,700.00","3,584,120,000.00"
2015/10/9,242.50,244.23,242.12,243.93,"17,353,100.00","3,565,090,000.00"
2015/10/8,243.08,244.25,242.18,242.30,"18,515,300.00","3,572,730,000.00"
2015/10/7,246.17,246.68,242.59,242.97,"22,999,200.00","3,617,400,000.00"
2015/10/6,240.36,246.94,240.14,246.06,"27,535,100.00","3,531,230,000.00"
2015/10/5,238.15,240.38,237.04,240.38,"23,335,900.00","3,497,740,000.00"
2015/10/4,238.53,238.97,237.94,238.26,"12,999,000.00","3,502,460,000.00"
2015/10/3,237.20,239.32,236.94,238.73,"16,482,700.00","3,482,100,000.00"
2015/10/2,237.26,238.54,236.60,237.29,"19,677,900.00","3,482,190,000.00"
2015/10/1,236.00,238.45,235.62,237.55,"20,488,800.00","3,462,800,000.00"
2015/9/30,236.64,237.73,235.63,236.06,"19,743,500.00","3,471,280,000.00"
2015/9/29,239.02,239.80,235.93,236.69,"22,691,300.00","3,505,090,000.00"
2015/9/28,232.84,239.34,232.47,239.14,"24,713,000.00","3,413,630,000.00"
2015/9/27,234.14,234.53,232.48,232.76,"14,179,900.00","3,431,860,000.00"
2015/9/26,235.08,235.40,233.36,234.34,"13,724,100.00","3,444,730,000.00"
2015/9/25,234.36,237.43,233.68,235.14,"22,363,600.00","3,433,300,000.00"
